Timestamp,Run_ID,Case,Summarizer_Model,Judge_Model,Composite_Score,NLI_Score,Judge_Score,Coverage_Score,Factual_Accuracy,Completeness,Summarizer_Prompt,Judge_Prompt
2026-02-07T11:42:23.380246,backfill_2026-02-07T11:42:23.380246_6 Google LLC v. Oracle America Inc,6 Google LLC v. Oracle America Inc,google/gemini-2.5-flash-lite,minimax/minimax-m2.1,0.0000,0.0000,1.0000,0.0000,5,5,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:45:07.289719,backfill_2026-02-07T11:45:07.289719_6 Google LLC v. Oracle America Inc,6 Google LLC v. Oracle America Inc,x-ai/grok-4.1-fast,minimax/minimax-m2.1,0.0000,0.0000,0.6000,0.0000,3,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:46:07.772561,backfill_2026-02-07T11:46:07.772561_6 Google LLC v. Oracle America Inc,6 Google LLC v. Oracle America Inc,meta-llama/llama-4-maverick,minimax/minimax-m2.1,0.0000,0.0000,0.5000,0.0000,2,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:47:51.903714,backfill_2026-02-07T11:47:51.903714_7 Torres v. Madrid,7 Torres v. Madrid,google/gemini-2.5-flash-lite,minimax/minimax-m2.1,0.0000,0.0000,0.4000,0.0000,2,2,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:49:14.950331,backfill_2026-02-07T11:49:14.950331_7 Torres v. Madrid,7 Torres v. Madrid,x-ai/grok-4.1-fast,minimax/minimax-m2.1,0.0000,0.0000,0.9000,0.0000,5,4,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:49:52.326554,backfill_2026-02-07T11:49:52.326554_7 Torres v. Madrid,7 Torres v. Madrid,meta-llama/llama-4-maverick,minimax/minimax-m2.1,0.0000,0.0000,0.5000,0.0000,2,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:50:25.631078,backfill_2026-02-07T11:50:25.631078_8 Fulton v. City of Philadelphia,8 Fulton v. City of Philadelphia,google/gemini-2.5-flash-lite,minimax/minimax-m2.1,0.0000,0.0000,0.8000,0.0000,4,4,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:53:01.363850,backfill_2026-02-07T11:53:01.363850_8 Fulton v. City of Philadelphia,8 Fulton v. City of Philadelphia,x-ai/grok-4.1-fast,minimax/minimax-m2.1,0.0000,0.0000,0.6000,0.0000,3,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:53:34.535077,backfill_2026-02-07T11:53:34.535077_8 Fulton v. City of Philadelphia,8 Fulton v. City of Philadelphia,meta-llama/llama-4-maverick,minimax/minimax-m2.1,0.0000,0.0000,0.8000,0.0000,4,4,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:54:25.927548,backfill_2026-02-07T11:54:25.927548_9 Van Buren v. United States,9 Van Buren v. United States,google/gemini-2.5-flash-lite,minimax/minimax-m2.1,0.0000,0.0000,0.5000,0.0000,2,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:55:17.795106,backfill_2026-02-07T11:55:17.795106_9 Van Buren v. United States,9 Van Buren v. United States,x-ai/grok-4.1-fast,minimax/minimax-m2.1,0.0000,0.0000,0.5000,0.0000,2,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
2026-02-07T11:57:11.420963,backfill_2026-02-07T11:57:11.420963_9 Van Buren v. United States,9 Van Buren v. United States,meta-llama/llama-4-maverick,minimax/minimax-m2.1,0.0000,0.0000,0.6000,0.0000,3,3,SEE_SRC_SUMMARIZER_PY,"You are an expert legal evaluator assessing the quality of AI-generated Supreme Court case summaries.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth) and evaluate faithfulness.

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## EVALUATION CRITERIA:

1. **Factual Accuracy (1-5)**: Does the generated summary accurately represent the facts, parties, legal issues, and holdings? Are there any factual errors or misrepresentations?
   - 5: Perfectly accurate, no errors
   - 4: Minor inaccuracies that don't affect understanding
   - 3: Some errors but core facts correct
   - 2: Significant errors affecting understanding
   - 1: Major factual errors or misrepresentations

2. **Completeness (1-5)**: Does the generated summary cover all key points from the reference?
   - 5: Covers everything important
   - 4: Missing minor details only
   - 3: Missing some notable points
   - 2: Missing significant information
   - 1: Missing critical information

3. **Factual Errors/Inaccuracies**: Identify SPECIFIC factual errors in the generated summary. For each error:
   - Quote the problematic text from the generated summary
   - Explain what is wrong
   - Quote the correct information from the reference

4. **Hedging/Softening Detection**: Did the summary weaken, hedge, or soften any definitive claims from the reference? (e.g., ""the Court held"" -> ""the Court suggested"")

5. **Key Omissions**: What specific important information from the reference is missing in the generated summary?

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{
    ""factual_accuracy"": <1-5>,
    ""completeness"": <1-5>,
    ""factual_errors"": [
        {
            ""error_quote"": ""<exact quote from generated summary that is wrong>"",
            ""issue"": ""<explanation of what is incorrect>"",
            ""correct_info"": ""<what the reference actually says>""
        }
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [
        {
            ""summary_says"": ""<quote from generated summary>"",
            ""reference_says"": ""<quote from reference showing stronger language>"",
            ""issue"": ""<explanation of how it was softened>""
        }
    ],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<brief 2-3 sentence assessment of the summary quality>""
}
```

Return ONLY the JSON, no other text."
